CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2021;Zaragoza;Máster: Abogacía;Máster;Graduado;Hombres;41;0;0;0;2.00;100.00;09/04/2023
2021;Zaragoza;Máster: Abogacía;Máster;Graduado;Mujeres;50;0;0;0;2.04;99.47;09/04/2023
2021;Zaragoza;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Abandono Voluntario;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Abandono Voluntario;Mujeres;0;5;4;0;;;09/04/2023
2021;Zaragoza;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Graduado;Hombres;6;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Graduado;Mujeres;7;0;0;0;1.60;88.92;09/04/2023
2021;Zaragoza;Máster: Arquitectura;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Arquitectura;Máster;Graduado;Hombres;12;0;0;0;1.27;82.19;09/04/2023
2021;Zaragoza;Máster: Arquitectura;Máster;Graduado;Mujeres;24;0;0;0;1.42;82.76;09/04/2023
2021;Zaragoza;Máster: Auditoría;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Auditoría;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Auditoría;Máster;Graduado;Hombres;11;0;0;0;1.18;98.21;09/04/2023
2021;Zaragoza;Máster: Auditoría;Máster;Graduado;Mujeres;14;0;0;0;1.29;93.96;09/04/2023
2021;Zaragoza;Máster: Biología Molecular y Celular;Máster;Graduado;Hombres;9;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Biología Molecular y Celular;Máster;Graduado;Mujeres;7;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Calidad, Seguridad y Tecnología de los Alimentos;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Calidad, Seguridad y Tecnología de los Alimentos;Máster;Graduado;Hombres;1;0;0;0;5.00;71.43;09/04/2023
2021;Zaragoza;Máster: Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Abandono Voluntario;Mujeres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Máster: Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Graduado;Hombres;2;0;0;0;;100.00;09/04/2023
2021;Zaragoza;Máster: Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Graduado;Mujeres;18;0;0;0;1.00;99.45;09/04/2023
2021;Zaragoza;Máster: Consultoría de Información y Comunicación Digital;Máster;Abandono Voluntario;Hombres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Máster: Consultoría de Información y Comunicación Digital;Máster;Abandono Voluntario;Mujeres;0;10;5;0;;;09/04/2023
2021;Zaragoza;Máster: Consultoría de Información y Comunicación Digital;Máster;Graduado;Hombres;3;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Consultoría de Información y Comunicación Digital;Máster;Graduado;Mujeres;7;0;0;0;1.57;90.67;09/04/2023
2021;Zaragoza;Máster: Contabilidad y Finanzas;Máster;Abandono Voluntario;Hombres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Máster: Contabilidad y Finanzas;Máster;Abandono Voluntario;Mujeres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Máster: Contabilidad y Finanzas;Máster;Graduado;Hombres;5;0;0;0;1.80;75.76;09/04/2023
2021;Zaragoza;Máster: Contabilidad y Finanzas;Máster;Graduado;Mujeres;4;0;0;0;1.50;90.91;09/04/2023
2021;Zaragoza;Máster: Derecho de la Administración Pública;Máster;Abandono Voluntario;Hombres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Máster: Derecho de la Administración Pública;Máster;Abandono Voluntario;Mujeres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Máster: Derecho de la Administración Pública;Máster;Graduado;Hombres;10;0;0;0;1.62;85.84;09/04/2023
2021;Zaragoza;Máster: Derecho de la Administración Pública;Máster;Graduado;Mujeres;2;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Dirección, Estrategia y Marketing;Máster;Abandono Voluntario;Mujeres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Máster: Dirección, Estrategia y Marketing;Máster;Graduado;Hombres;9;0;0;0;1.29;95.24;09/04/2023
2021;Zaragoza;Máster: Dirección, Estrategia y Marketing;Máster;Graduado;Mujeres;6;0;0;0;1.17;94.53;09/04/2023
2021;Zaragoza;Máster: Dirección y Gestión de Adquisiciones de Sistemas para la Defensa;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Dirección y Gestión de Adquisiciones de Sistemas para la Defensa;Máster;Graduado;Hombres;20;0;0;0;;99.30;09/04/2023
2021;Zaragoza;Máster: Dirección y Gestión de Adquisiciones de Sistemas para la Defensa;Máster;Graduado;Mujeres;4;0;0;0;2.00;96.77;09/04/2023
2021;Zaragoza;Máster: Economía;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Economía;Máster;Abandono Voluntario;Mujeres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Máster: Economía;Máster;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Economía;Máster;Graduado;Hombres;4;0;0;0;1.50;86.02;09/04/2023
2021;Zaragoza;Máster: Economía;Máster;Graduado;Mujeres;2;0;0;0;1.50;88.89;09/04/2023
2021;Zaragoza;Máster: Energías Renovables y Eficiencia Energética;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Energías Renovables y Eficiencia Energética;Máster;Graduado;Hombres;23;0;0;0;2.50;88.60;09/04/2023
2021;Zaragoza;Máster: Energías Renovables y Eficiencia Energética;Máster;Graduado;Mujeres;10;0;0;0;2.00;100.00;09/04/2023
2021;Zaragoza;Máster: Enseñanza del Español como Lengua Extranjera;Máster;Graduado;Hombres;4;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Enseñanza del Español como Lengua Extranjera;Máster;Graduado;Mujeres;13;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Estudios Avanzados en Historia del Arte;Máster;Abandono Voluntario;Hombres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Máster: Estudios Avanzados en Historia del Arte;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Estudios Avanzados en Historia del Arte;Máster;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Estudios Avanzados en Historia del Arte;Máster;Graduado;Hombres;5;0;0;0;1.20;96.17;09/04/2023
2021;Zaragoza;Máster: Estudios Avanzados en Historia del Arte;Máster;Graduado;Mujeres;3;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Física y Tecnologías Físicas;Máster;Graduado;Hombres;11;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Física y Tecnologías Físicas;Máster;Graduado;Mujeres;2;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Geología: Técnicas y Aplicaciones;Máster;Graduado;Hombres;2;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Geología: Técnicas y Aplicaciones;Máster;Graduado;Mujeres;1;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Gerontología Social;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Gerontología Social;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Gerontología Social;Máster;Graduado;Hombres;6;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Gerontología Social;Máster;Graduado;Mujeres;24;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Gestión Administrativa;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Gestión Administrativa;Máster;Graduado;Hombres;8;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Gestión Administrativa;Máster;Graduado;Mujeres;3;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Gestión del Patrimonio Cultural;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Gestión del Patrimonio Cultural;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Gestión del Patrimonio Cultural;Máster;Graduado;Hombres;5;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Gestión del Patrimonio Cultural;Máster;Graduado;Mujeres;19;0;0;0;1.63;92.23;09/04/2023
2021;Zaragoza;Máster: Historia Contemporánea;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Historia Contemporánea;Máster;Graduado;Hombres;16;0;0;0;1.25;91.43;09/04/2023
2021;Zaragoza;Máster: Historia Contemporánea;Máster;Graduado;Mujeres;10;0;0;0;1.40;90.91;09/04/2023
2021;Zaragoza;Máster: Ingeniería Biomédica;Máster;Graduado;Mujeres;1;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Ingeniería biomédica;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería biomédica;Máster;Graduado;Hombres;6;0;0;0;2.17;96.84;09/04/2023
2021;Zaragoza;Máster: Ingeniería biomédica;Máster;Graduado;Mujeres;8;0;0;0;2.00;100.00;09/04/2023
2021;Zaragoza;Máster: Ingeniería de Diseño de Producto;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería de Diseño de Producto;Máster;Graduado;Hombres;4;0;0;0;1.25;95.24;09/04/2023
2021;Zaragoza;Máster: Ingeniería de Diseño de Producto;Máster;Graduado;Mujeres;7;0;0;0;1.14;95.14;09/04/2023
2021;Zaragoza;Máster: Ingeniería de Telecomunicación;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería de Telecomunicación;Máster;Graduado;Hombres;6;0;0;0;2.00;94.05;09/04/2023
2021;Zaragoza;Máster: Ingeniería de Telecomunicación;Máster;Graduado;Mujeres;2;0;0;0;;100.00;09/04/2023
2021;Zaragoza;Máster: Ingeniería Electrónica;Máster;Abandono Voluntario;Hombres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Electrónica;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Electrónica;Máster;Graduado;Hombres;12;0;0;0;1.33;90.36;09/04/2023
2021;Zaragoza;Máster: Ingeniería Industrial;Máster;Abandono Voluntario;Hombres;0;6;2;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Industrial;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Industrial;Máster;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Industrial;Máster;Graduado;Hombres;63;0;0;0;2.51;91.64;09/04/2023
2021;Zaragoza;Máster: Ingeniería Industrial;Máster;Graduado;Mujeres;20;0;0;0;2.80;89.84;09/04/2023
2021;Zaragoza;Máster: Ingeniería Informática;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Informática;Máster;Graduado;Hombres;7;0;0;0;2.00;98.14;09/04/2023
2021;Zaragoza;Máster: Ingeniería Mecánica;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Mecánica;Máster;Graduado;Hombres;16;0;0;0;1.22;96.15;09/04/2023
2021;Zaragoza;Máster: Ingeniería Mecánica;Máster;Graduado;Mujeres;2;0;0;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Química;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Ingeniería Química;Máster;Graduado;Hombres;9;0;0;0;2.00;100.00;09/04/2023
2021;Zaragoza;Máster: Ingeniería Química;Máster;Graduado;Mujeres;5;0;0;0;2.00;100.00;09/04/2023
2021;Zaragoza;Máster: Iniciación a la Investigación en Ciencias de la Enfermería;Máster;Abandono Voluntario;Hombres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Máster: Iniciación a la Investigación en Ciencias de la Enfermería;Máster;Abandono Voluntario;Mujeres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Máster: Iniciación a la Investigación en Ciencias de la Enfermería;Máster;Graduado;Hombres;2;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Iniciación a la Investigación en Ciencias de la Enfermería;Máster;Graduado;Mujeres;14;0;0;0;1.43;96.56;09/04/2023
2021;Zaragoza;Máster: Iniciación a la investigación en Medicina;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Iniciación a la investigación en Medicina;Máster;Graduado;Hombres;12;0;0;0;1.25;93.41;09/04/2023
2021;Zaragoza;Máster: Iniciación a la investigación en Medicina;Máster;Graduado;Mujeres;46;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Investigación en Filosofía;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Investigación en Filosofía;Máster;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Investigación en Filosofía;Máster;Graduado;Hombres;3;0;0;0;1.33;86.96;09/04/2023
2021;Zaragoza;Máster: Investigación en Filosofía;Máster;Graduado;Mujeres;4;0;0;0;1.25;94.12;09/04/2023
2021;Zaragoza;Máster: Investigación y Estudios Avanzados en Historia;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Investigación y Estudios Avanzados en Historia;Máster;Graduado;Hombres;5;0;0;0;1.25;96.15;09/04/2023
2021;Zaragoza;Máster: Investigación y Estudios Avanzados en Historia;Máster;Graduado;Mujeres;2;0;0;0;2.00;83.33;09/04/2023
2021;Zaragoza;Máster: Materiales nanoestructurados para aplicaciones nanotecnológicas;Máster;Graduado;Hombres;5;0;0;0;1.20;95.54;09/04/2023
2021;Zaragoza;Máster: Materiales nanoestructurados para aplicaciones nanotecnológicas;Máster;Graduado;Mujeres;7;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Modelización e Investigación Matemática, Estadística y Computación;Máster;Graduado;Hombres;9;0;0;0;1.00;98.90;09/04/2023
2021;Zaragoza;Máster: Modelización e Investigación Matemática, Estadística y Computación;Máster;Graduado;Mujeres;2;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Mundo Antiguo y Patrimonio Arqueológico;Máster;Graduado;Hombres;6;0;0;0;1.17;96.77;09/04/2023
2021;Zaragoza;Máster: Mundo Antiguo y Patrimonio Arqueológico;Máster;Graduado;Mujeres;6;0;0;0;1.17;96.77;09/04/2023
2021;Zaragoza;Máster: Nutrición animal;Máster;Abandono Voluntario;Hombres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Máster: Ordenación Territorial y Medioambiental;Máster;Graduado;Hombres;10;0;0;0;1.10;97.09;09/04/2023
2021;Zaragoza;Máster: Ordenación Territorial y Medioambiental;Máster;Graduado;Mujeres;4;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Prevención de riesgos laborales;Máster;Abandono Voluntario;Mujeres;0;4;3;0;;;09/04/2023
2021;Zaragoza;Máster: Prevención de riesgos laborales;Máster;Graduado;Hombres;9;0;0;0;1.50;94.40;09/04/2023
2021;Zaragoza;Máster: Prevención de riesgos laborales;Máster;Graduado;Mujeres;14;0;0;0;1.25;98.25;09/04/2023
2021;Zaragoza;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Abandono Voluntario;Hombres;0;15;10;0;;;09/04/2023
2021;Zaragoza;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Abandono Voluntario;Mujeres;0;7;2;0;;;09/04/2023
2021;Zaragoza;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Graduado;Hombres;184;0;0;0;1.24;95.60;09/04/2023
2021;Zaragoza;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Graduado;Mujeres;273;0;0;0;1.14;97.79;09/04/2023
2021;Zaragoza;Máster: Química Industrial;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Química Industrial;Máster;Graduado;Hombres;8;0;0;0;1.38;96.39;09/04/2023
2021;Zaragoza;Máster: Química Industrial;Máster;Graduado;Mujeres;12;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Química Molecular y Catálisis Homogénea;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Química Molecular y Catálisis Homogénea;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Química Molecular y Catálisis Homogénea;Máster;Graduado;Hombres;5;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Química Molecular y Catálisis Homogénea;Máster;Graduado;Mujeres;5;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Relaciones de Género;Máster;Abandono Voluntario;Mujeres;0;5;3;0;;;09/04/2023
2021;Zaragoza;Máster: Relaciones de Género;Máster;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Máster: Relaciones de Género;Máster;Graduado;Mujeres;23;0;0;0;1.04;99.14;09/04/2023
2021;Zaragoza;Máster: Robótica, Gráficos y Visión por Computador/Robotics, Graphics and Computer Vision;Máster;Graduado;Hombres;19;0;0;0;2.00;97.61;09/04/2023
2021;Zaragoza;Máster: Robótica, Gráficos y Visión por Computador/Robotics, Graphics and Computer Vision;Máster;Graduado;Mujeres;4;0;0;0;1.50;100.00;09/04/2023
2021;Zaragoza;Máster: Salud Global: Integración de la Salud Ambiental, Humana y Animal;Máster;Graduado;Hombres;3;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Salud Global: Integración de la Salud Ambiental, Humana y Animal;Máster;Graduado;Mujeres;10;0;0;0;1.12;97.63;09/04/2023
2021;Zaragoza;Máster: Salud pública;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Sociología de las Políticas Públicas y Sociales;Máster;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Sociología de las Políticas Públicas y Sociales;Máster;Graduado;Hombres;6;0;0;0;1.17;96.77;09/04/2023
2021;Zaragoza;Máster: Sociología de las Políticas Públicas y Sociales;Máster;Graduado;Mujeres;7;0;0;0;1.50;90.00;09/04/2023
2021;Zaragoza;Máster: Tec.Información Geográfica para Ordenación Territorio: Sig/Teled;Máster;Abandono Voluntario;Hombres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Máster: Tec.Información Geográfica para Ordenación Territorio: Sig/Teled;Máster;Graduado;Hombres;7;0;0;0;1.00;100.00;09/04/2023
2021;Zaragoza;Máster: Tec.Información Geográfica para Ordenación Territorio: Sig/Teled;Máster;Graduado;Mujeres;7;0;0;0;1.29;84.96;09/04/2023
2021;Zaragoza;Relaciones Laborales;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Relaciones Laborales;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Terapia Ocupacional;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Trabajo Social;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Trabajo Social;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
